timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,Season
1222281000,Sep 24 2008 - 6:30pm,complete,17322.0,Bologna,Udinese,Paolo Silvio Mazzoleni,4.0,0.0,0.0,1.11,1.05,0,3,3,2,0,2,,"14,21,74",-1,-1,3,1,2,0,3,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,50,0,50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Renato Dall'Ara (Bologna),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,21000.0,Chievo,Torino,,4.0,3.0,1.0,0.89,0.47,1,1,2,1,0,1,50,40,-1,-1,4,0,2,1,2,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,100,100,50,0,0,50,50,50,50,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Marc'Antonio Bentegodi (Verona),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,24000.0,Genoa,Roma,,4.0,3.0,0.0,2.16,1.05,3,1,4,2,1,1,"4,61,88",28,-1,-1,3,0,6,1,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,50,100,50,50,0,50,100,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Luigi Ferraris (Genova),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,40000.0,Inter Milan,Lecce,Mauro Bergonzi,4.0,3.0,0.0,2.47,0.58,1,0,1,0,0,0,79,,-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,50,100,100,0,0,100,100,0,100,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Giuseppe Meazza (Milano),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,20000.0,Juventus,Catania,,4.0,3.0,0.0,2.05,0.47,1,1,2,1,1,0,16,68,-1,-1,0,0,4,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,50,50,0,0,50,50,0,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Olimpico Grande Torino (Torino),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,30000.0,Lazio,Fiorentina,Andrea De Marco,4.0,3.0,0.0,1.47,1.26,3,0,3,0,0,0,"51,55,59",,-1,-1,2,0,3,0,0,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,100,50,0,0,0,100,50,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Olimpico (Roma),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,,Napoli,Palermo,Gianluca Rocchi,4.0,3.0,0.0,1.84,0.74,2,1,3,1,1,0,"14,75",83,-1,-1,2,0,3,0,0,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.5,100,100,100,50,0,50,100,100,100,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio San Paolo (Napoli),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,11000.0,Reggina,AC Milan,,4.0,1.0,0.0,0.95,1.53,1,2,3,1,0,1,59,"24,73",-1,-1,1,0,4,0,0,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,100,0,0,0,50,100,0,50,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Oreste Granillo (Reggio Calabria),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,9000.0,Robur Siena,Sampdoria,Dino Tommasi,4.0,3.0,0.0,1.68,0.74,0,0,0,0,0,0,,,-1,-1,2,0,2,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,0,100,0,0,0,0,100,0,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Artemio Franchi - Montepaschi Arena (Siena),2008-to-2009
1222531200,Sep 27 2008 - 4:00pm,complete,27000.0,Sampdoria,Juventus,Nicola Rizzoli,5.0,1.0,2.0,1.68,1.84,0,0,0,0,0,0,,,-1,-1,2,0,2,0,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,75,75,0,0,0,0,75,25,75,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Luigi Ferraris (Genova),2008-to-2009
1222540200,Sep 27 2008 - 6:30pm,complete,29930.0,Fiorentina,Genoa,Roberto Rosetti,5.0,2.0,0.0,2.32,1.42,1,0,1,0,0,0,61,,-1,-1,5,0,4,0,1,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,50,50,25,0,0,0,75,25,75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Artemio Franchi (Firenze),2008-to-2009
1222606800,Sep 28 2008 - 1:00pm,complete,17743.0,Bologna,Napoli,Nicola Giovanni Ayroldi,5.0,0.0,1.0,1.11,0.58,0,1,1,0,0,0,,87,-1,-1,2,0,2,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,25,50,25,0,0,25,75,0,50,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Renato Dall'Ara (Bologna),2008-to-2009
1222606800,Sep 28 2008 - 1:00pm,complete,17000.0,Catania,Chievo,Carmine Russo,5.0,3.0,0.5,1.79,1.11,1,0,1,1,1,0,16,,-1,-1,3,0,1,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,25,50,0,0,0,0,0,50,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Angelo Massimino (Catania),2008-to-2009
1222606800,Sep 28 2008 - 1:00pm,complete,9800.0,Lecce,Cagliari,Riccardo Pinzani,5.0,2.0,0.0,1.0,0.84,2,0,2,1,1,0,"34,62",,-1,-1,3,0,2,0,0,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,25,75,0,0,0,0,50,25,100,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Via del Mare (Lecce),2008-to-2009
1222606800,Sep 28 2008 - 1:00pm,complete,21000.0,Palermo,Reggina,,5.0,3.0,0.0,2.26,0.68,1,0,1,0,0,0,51,,-1,-1,1,0,3,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,75,100,100,25,0,25,75,100,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Renzo Barbera (Palermo),2008-to-2009
